32	0.009941784997836605	2022	genus	Myxococcus
83461	7.866892184242615e-05	16	genus	Corallococcus
47	9.833615230303269e-06	2	genus	Archangium
22	0.028994414506549188	5897	genus	Shewanella
204037	4.9168076151516344e-06	1	genus	Dickeya
629	9.833615230303269e-06	2	genus	Yersinia
662	4.9168076151516344e-06	1	genus	Vibrio
286	2.9500845690909807e-05	6	genus	Pseudomonas
352	4.9168076151516344e-06	1	genus	Azotobacter
2745	4.9168076151516344e-06	1	genus	Halomonas
59753	4.9168076151516344e-06	1	genus	Alcanivorax
642	2.458403807575817e-05	5	genus	Aeromonas
2282523	5.900169138181961e-05	12	genus	Methylorubrum
407	1.9667230460606538e-05	4	genus	Methylobacterium
106591	4.9168076151516344e-06	1	genus	Ensifer
379	4.9168076151516344e-06	1	genus	Rhizobium
68287	4.9168076151516344e-06	1	genus	Mesorhizobium
374	4.9168076151516344e-06	1	genus	Bradyrhizobium
13687	2.9500845690909807e-05	6	genus	Sphingomonas
125216	4.9168076151516344e-06	1	genus	Roseomonas
204447	4.9168076151516344e-06	1	genus	Skermanella
1653176	4.9168076151516344e-06	1	genus	Cereibacter
149698	1.4750422845454903e-05	3	genus	Massilia
1822464	4.9168076151516344e-06	1	genus	Paraburkholderia
106589	4.9168076151516344e-06	1	genus	Cupriavidus
507	4.9168076151516344e-06	1	genus	Alcaligenes
2767886	0.0019224717775242891	391	genus	Levilactobacillus
2759736	0.0755221649687291	15360	genus	Lacticaseibacillus
1253	2.9500845690909807e-05	6	genus	Pediococcus
2767842	9.833615230303269e-06	2	genus	Lactiplantibacillus
2742598	9.833615230303269e-06	2	genus	Limosilactobacillus
1578	1.4750422845454903e-05	3	genus	Lactobacillus
2767893	4.9168076151516344e-06	1	genus	Lentilactobacillus
1243	2.458403807575817e-05	5	genus	Leuconostoc
2767879	4.9168076151516344e-06	1	genus	Companilactobacillus
2767887	4.9168076151516344e-06	1	genus	Ligilactobacillus
2767888	4.9168076151516344e-06	1	genus	Liquorilactobacillus
2767881	4.9168076151516344e-06	1	genus	Fructilactobacillus
1357	0.002846831609172796	579	genus	Lactococcus
1301	4.9168076151516344e-06	1	genus	Streptococcus
2737	4.9168076151516344e-06	1	genus	Vagococcus
1350	4.9168076151516344e-06	1	genus	Enterococcus
1386	0.0006736026432757739	137	genus	Bacillus
55080	4.916807615151634e-05	10	genus	Brevibacillus
44249	2.458403807575817e-05	5	genus	Paenibacillus
33986	4.9168076151516344e-06	1	genus	Exiguobacterium
73918	1.4750422845454903e-05	3	genus	Thermaerobacter
2060094	4.9168076151516344e-06	1	genus	Aminipila
1573	1.4750422845454903e-05	3	genus	Clavibacter
1883	2.458403807575817e-05	5	genus	Streptomyces
1866885	4.9168076151516344e-06	1	genus	Mycolicibacterium
1716	4.9168076151516344e-06	1	genus	Corynebacterium
65496	4.9168076151516344e-06	1	genus	Actinoalloteichus
65551	9.833615230303269e-06	2	genus	Meiothermus
89966	9.833615230303269e-06	2	genus	Hymenobacter
107	9.833615230303269e-06	2	genus	Spirosoma
2239	0.014327577390551863	2914	genus	Halobacterium
203135	4.9168076151516344e-06	1	genus	Halomicrobium
2843470	4.9168076151516344e-06	1	genus	Vedamuthuvirus
