# KrakenUniq v1.0.4 DATE:2025-12-16T18:55:31Z DB:/mnt/data/standard_db DB_SIZE:404451462724 WD:/mgvd
# CL:/opt/conda/bin/krakenuniq --db /mnt/data/standard_db --threads 8 --report IMMSA_evaluation/krakenuniq_bignorm_default_quick/JGI_SRR033549.fastq.gz.bignorm_default.gz_REPORT.tsv --output IMMSA_evaluation/krakenuniq_bignorm_default_quick/JGI_SRR033549.fastq.gz.bignorm_default.gz_OUTPUT.tsv --quick /mnt/data/IMMSA/JGI_SRR033549.fastq.gz.bignorm_default.gz
%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
0.3528	720	720	1062965	1.08	NA	0	no rank	unclassified
99.65	203384	414	187538	1.08	5.564e-06	1	no rank	root
99.18	202429	26	187078	1.08	5.603e-06	131567	no rank	  cellular organisms
97.41	198823	640	183683	1.08	6.141e-06	2	superkingdom	    Bacteria
48.92	99851	263	92398	1.08	6.224e-06	1224	phylum	      Proteobacteria
34.52	70449	1	65318	1.08	6.322e-05	68525	subphylum	        delta/epsilon subdivisions
34.51	70446	11	65315	1.08	9.807e-05	28221	class	          Deltaproteobacteria
34.51	70429	33	65299	1.08	0.0002212	29	order	            Myxococcales
34.49	70387	1251	65262	1.08	0.000378	80811	suborder	              Cystobacterineae
33.85	69088	9086	64062	1.08	0.0008595	31	family	                Myxococcaceae
29.31	59826	2022	55445	1.08	0.001364	32	genus	                  Myxococcus
28.27	57703	57701	53459	1.08	0.002403	34	species	                    Myxococcus xanthus
0.0009799	2	2	2	1	0.001247	1198133	strain	                      Myxococcus xanthus DZ2
0.03626	74	74	72	1.03	8.877e-06	1297742	species	                    Myxococcus hansupus
0.01323	27	0	25	1.08	2.539e-06	83455	species	                    Myxococcus stipitatus
0.01323	27	27	25	1.08	2.539e-06	1278073	strain	                      Myxococcus stipitatus DSM 14675
0.08623	176	16	168	1.05	5.28e-06	83461	genus	                  Corallococcus
0.06761	138	126	132	1.05	1.451e-05	35	species	                    Corallococcus macrosporus
0.005879	12	12	12	1	5.359e-06	1189310	strain	                      Corallococcus macrosporus DSM 14697
0.007349	15	13	13	1.15	9.461e-07	184914	species	                    Corallococcus coralloides
0.0009799	2	2	2	1	3.319e-07	1144275	strain	                      Corallococcus coralloides DSM 2259
0.00343	7	0	7	1	9.587e-07	2685029	no rank	                    unclassified Corallococcus
0.00343	7	7	7	1	9.587e-07	1521117	species	                      Corallococcus sp. EGB
0.02303	47	9	45	1.04	6.795e-07	39	family	                Archangiaceae
0.007349	15	2	15	1	4.265e-07	47	genus	                  Archangium
0.00441	9	9	9	1	3.861e-07	83451	species	                    Archangium violaceum
0.00196	4	4	4	1	3.536e-07	48	species	                    Archangium gephyra
0.004899	10	0	8	1.25	8.189e-07	40	genus	                  Stigmatella
0.004899	10	0	8	1.25	8.189e-07	41	species	                    Stigmatella aurantiaca
0.004899	10	10	8	1.25	8.189e-07	378806	strain	                      Stigmatella aurantiaca DW4/3-1
0.00343	7	0	7	1	7.722e-07	44	genus	                  Melittangium
0.00343	7	0	7	1	7.722e-07	83453	species	                    Melittangium boletus
0.00343	7	7	7	1	7.722e-07	1294270	strain	                      Melittangium boletus DSM 14713
0.00294	6	0	6	1	5.32e-07	42	genus	                  Cystobacter
0.00294	6	6	6	1	5.32e-07	43	species	                    Cystobacter fuscus
0.0004899	1	0	1	1	3.698e-08	1524215	family	                Anaeromyxobacteraceae
0.0004899	1	0	1	1	3.698e-08	161492	genus	                  Anaeromyxobacter
0.0004899	1	0	1	1	5.463e-08	2620896	no rank	                    unclassified Anaeromyxobacter
0.0004899	1	1	1	1	1.534e-07	2918170	species	                      Anaeromyxobacter sp. Red232
0.00441	9	0	7	1.29	6.172e-08	80812	suborder	              Sorangiineae
0.00294	6	0	4	1.5	4.896e-08	49	family	                Polyangiaceae
0.00196	4	0	2	2	1.653e-07	55	genus	                  Polyangium
