# KrakenUniq v1.0.4 DATE:2025-12-16T20:13:40Z DB:/mnt/data/standard_db DB_SIZE:404451462724 WD:/mgvd
# CL:/opt/conda/bin/krakenuniq --db /mnt/data/standard_db --threads 8 --report IMMSA_evaluation/krakenuniq_quick/JGI_SRR033549_REPORT.tsv --output IMMSA_evaluation/krakenuniq_quick/JGI_SRR033549_OUTPUT.tsv --quick /mnt/data/IMMSA/JGI_SRR033549.fastq.gz
%	reads	taxReads	kmers	dup	cov	taxID	rank	taxName
0.7868	3981	3981	3550386	1.09	NA	0	no rank	unclassified
99.21	501981	1924	450567	1.11	1.337e-05	1	no rank	root
98.1	496331	47	448648	1.11	1.344e-05	131567	no rank	  cellular organisms
96.92	490372	1369	443137	1.11	1.482e-05	2	superkingdom	    Bacteria
50.63	256157	670	230238	1.11	2.033e-05	1783272	clade	      Terrabacteria group
37.13	187841	95	168515	1.11	3.988e-05	1239	phylum	        Firmicutes
37.1	187689	304	168386	1.11	5.471e-05	91061	class	          Bacilli
36.4	184177	1129	165217	1.11	0.0001932	186826	order	            Lactobacillales
31.85	161155	12050	144070	1.12	0.0003701	33958	family	              Lactobacillaceae
15.33	77579	850	69781	1.11	0.003862	2767886	genus	                Levilactobacillus
15.16	76706	71737	68994	1.11	0.006648	1580	species	                  Levilactobacillus brevis
0.9795	4956	4956	4216	1.18	0.05572	387344	strain	                    Levilactobacillus brevis ATCC 367
0.002569	13	13	13	1	0.0001023	1001583	strain	                    Levilactobacillus brevis KB290
0.001779	9	9	9	1	3.742e-06	2292255	species	                  Levilactobacillus suantsaii
0.001581	8	8	6	1.33	2.542e-06	267363	species	                  Levilactobacillus zymae
0.001186	6	6	5	1.2	1.773e-06	637971	species	                  Levilactobacillus koreensis
13.81	69874	48137	62892	1.11	0.002133	2759736	genus	                Lacticaseibacillus
4.284	21676	18320	19516	1.11	0.00237	1597	species	                  Lacticaseibacillus paracasei
0.6336	3206	3206	2865	1.12	0.02386	321967	strain	                    Lacticaseibacillus paracasei ATCC 334
0.01561	79	79	75	1.05	9.38e-05	113557	subspecies	                    Lacticaseibacillus paracasei subsp. tolerans
0.01304	66	64	58	1.14	7.009e-05	47714	subspecies	                    Lacticaseibacillus paracasei subsp. paracasei
0.0003953	2	2	2	1	2.862e-05	537973	strain	                      Lacticaseibacillus paracasei subsp. paracasei 8700:2
0.0009882	5	5	5	1	5.377e-05	1446494	strain	                    Lacticaseibacillus paracasei N1115
0.004743	24	19	20	1.2	2.853e-06	47715	species	                  Lacticaseibacillus rhamnosus
0.0007906	4	4	2	2	6.118e-05	1088720	strain	                    Lacticaseibacillus rhamnosus ATCC 8530
0.0001976	1	1	1	1	5.67e-05	568704	strain	                    Lacticaseibacillus rhamnosus Lc 705
0.003558	18	13	18	1	4.167e-06	1582	species	                  Lacticaseibacillus casei
0.0007906	4	4	4	1	4.827e-05	1051650	strain	                    Lacticaseibacillus casei 12A
0.0001976	1	1	1	1	0.0002443	1423732	strain	                    Lacticaseibacillus casei DSM 20011 = JCM 1134 = ATCC 393
0.002767	14	14	13	1.08	4.85e-06	57037	species	                  Lacticaseibacillus zeae
0.0009882	5	5	3	1.67	1.246e-06	2100821	species	                  Lacticaseibacillus chiayiensis
0.2429	1229	30	1099	1.12	6.474e-05	1253	genus	                Pediococcus
0.2342	1185	1021	1056	1.12	0.0002177	1255	species	                  Pediococcus pentosaceus
0.03241	164	164	147	1.12	0.003743	278197	strain	                    Pediococcus pentosaceus ATCC 25745
0.001581	8	0	8	1	1.319e-06	1670797	species group	                  Pediococcus acidilactici group
0.001581	8	8	8	1	1.319e-06	1254	species	                    Pediococcus acidilactici
0.0007906	4	4	3	1.33	1.393e-06	51663	species	                  Pediococcus damnosus
0.0001976	1	1	1	1	5.251e-07	114090	species	                  Pediococcus inopinatus
0.0001976	1	1	1	1	5.377e-07	187452	species	                  Pediococcus claussenii
0.03479	176	8	147	1.2	5.223e-06	2767842	genus	                Lactiplantibacillus
0.03123	158	148	131	1.21	9.149e-06	1590	species	                  Lactiplantibacillus plantarum
0.001581	8	5	6	1.33	1.415e-05	337330	subspecies	                    Lactiplantibacillus plantarum subsp. plantarum
0.0005929	3	3	3	1	0.0001786	767468	strain	                      Lactiplantibacillus plantarum subsp. plantarum P-8
0.0003953	2	2	2	1	3.2e-05	1327988	strain	                    Lactiplantibacillus plantarum 16
0.0007906	4	4	3	1.33	4.719e-07	1589	species	                  Lactiplantibacillus pentosus
0.0007906	4	4	3	1.33	7.832e-07	60520	species	                  Lactiplantibacillus paraplantarum
0.0003953	2	2	2	1	1.095e-05	271881	species	                  Lactiplantibacillus argentoratensis
0.01028	52	3	42	1.24	3.297e-06	2767885	genus	                Latilactobacillus
0.006522	33	33	27	1.22	5.79e-06	28038	species	                  Latilactobacillus curvatus
0.003162	16	16	12	1.33	2.011e-06	1599	species	                  Latilactobacillus sakei
0.01008	51	2	45	1.13	1.511e-06	2742598	genus	                Limosilactobacillus
0.008499	43	43	37	1.16	5.101e-06	1613	species	                  Limosilactobacillus fermentum
0.0005929	3	3	3	1	2.863e-07	1598	species	                  Limosilactobacillus reuteri
0.0001976	1	1	1	1	3.081e-07	97478	species	                  Limosilactobacillus mucosae
0.0001976	1	1	1	1	6.234e-07	35787	species	                  Limosilactobacillus pontis
0.0001976	1	1	1	1	5.301e-07	47493	species	                  Limosilactobacillus panis
0.007708	39	4	36	1.08	5.005e-07	1578	genus	                Lactobacillus
0.002372	12	2	11	1.09	1.655e-06	1584	species	                  Lactobacillus delbrueckii
0.0007906	4	2	3	1.33	3.712e-06	1585	subspecies	                    Lactobacillus delbrueckii subsp. bulgaricus
0.0003953	2	2	1	2	1.012e-05	321956	strain	                      Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365
0.0007906	4	3	4	1	5.463e-06	29397	subspecies	                    Lactobacillus delbrueckii subsp. lactis
0.0001976	1	1	1	1	7.637e-06	888027	strain	                      Lactobacillus delbrueckii subsp. lactis DSM 20072
0.0003953	2	2	2	1	4.074e-06	83684	subspecies	                    Lactobacillus delbrueckii subsp. delbrueckii
0.001976	10	7	8	1.25	2.759e-06	1587	species	                  Lactobacillus helveticus
0.0003953	2	2	1	2	1.341e-05	767456	strain	                    Lactobacillus helveticus H9
0.0001976	1	1	1	1	1.375e-05	767462	strain	                    Lactobacillus helveticus H10
0.0007906	4	2	4	1	1.78e-06	267818	species	                  Lactobacillus kefiranofaciens
0.0003953	2	2	2	1	3.427e-06	190905	subspecies	                    Lactobacillus kefiranofaciens subsp. kefiranofaciens
0.0003953	2	2	2	1	1.318e-06	508451	species	                  Lactobacillus taiwanensis
0.0003953	2	2	2	1	3.67e-06	52242	species	                  Lactobacillus gallinarum
0.0003953	2	1	2	1	7.174e-07	1596	species	                  Lactobacillus gasseri
0.0001976	1	1	1	1	4.996e-05	1380360	strain	                    Lactobacillus gasseri DSM 14869
0.0001976	1	1	1	1	1.623e-07	47770	species	                  Lactobacillus crispatus
0.0001976	1	1	1	1	6.483e-07	83683	species	                  Lactobacillus amylolyticus
0.0001976	1	0	1	1	1.352e-07	2620435	no rank	                  unclassified Lactobacillus
0.0001976	1	1	1	1	4.802e-07	2099788	species	                    Lactobacillus sp. CBA3605
0.004546	23	2	20	1.15	1.2e-06	2767893	genus	                Lentilactobacillus
0.002174	11	7	9	1.22	2.411e-06	1581	species	                  Lentilactobacillus buchneri
0.0005929	3	0	3	1	2.535e-06	2737512	subspecies	                    Lentilactobacillus buchneri subsp. silagei
0.0005929	3	3	3	1	2.535e-06	1071400	strain	                      Lentilactobacillus buchneri subsp. silagei CD034
0.0001976	1	1	1	1	1.275e-05	511437	strain	                    Lentilactobacillus buchneri NRRL B-30929
0.0007906	4	4	3	1.33	1.316e-06	33962	species	                  Lentilactobacillus kefiri
0.0007906	4	4	4	1	8.527e-07	1588	species	                  Lentilactobacillus hilgardii
0.0003953	2	2	2	1	7.95e-07	152331	species	                  Lentilactobacillus parabuchneri
0.002965	15	0	13	1.15	1.74e-06	2767889	genus	                Loigolactobacillus
0.002569	13	8	12	1.08	2.707e-06	1610	species	                  Loigolactobacillus coryniformis
0.0007906	4	0	4	1	4.704e-06	115542	subspecies	                    Loigolactobacillus coryniformis subsp. torquens
0.0007906	4	4	4	1	4.704e-06	1423822	strain	                      Loigolactobacillus coryniformis subsp. torquens DSM 20004 = KCTC 3535
0.0001976	1	0	1	1	1.637e-06	115541	subspecies	                    Loigolactobacillus coryniformis subsp. coryniformis
0.0001976	1	1	1	1	1.637e-06	913848	strain	                      Loigolactobacillus coryniformis subsp. coryniformis KCTC 3167 = DSM 20001
0.0003953	2	2	1	2	3.299e-07	375175	species	                  Loigolactobacillus backii
0.002372	12	2	9	1.33	4.504e-07	2767887	genus	                Ligilactobacillus
0.0007906	4	4	3	1.33	4.153e-07	1624	species	                  Ligilactobacillus salivarius
0.0005929	3	0	2	1.5	1.02e-06	1623	species	                  Ligilactobacillus ruminis
0.0005929	3	3	2	1.5	1.02e-06	1069534	strain	                    Ligilactobacillus ruminis ATCC 27782
0.0001976	1	1	1	1	4.879e-07	1601	species	                  Ligilactobacillus agilis
0.0001976	1	1	1	1	3.282e-07	1622	species	                  Ligilactobacillus murinus
0.0001976	1	1	1	1	4.62e-07	89059	species	                  Ligilactobacillus acidipiscis
0.001976	10	5	9	1.11	3.224e-07	1243	genus	                Leuconostoc
0.0001976	1	1	1	1	8.717e-07	33964	species	                  Leuconostoc citreum
0.0001976	1	1	1	1	4.031e-07	33968	species	                  Leuconostoc pseudomesenteroides
0.0001976	1	1	1	1	1.798e-07	1245	species	                  Leuconostoc mesenteroides
0.0001976	1	0	1	1	2.569e-06	2685106	no rank	                  unclassified Leuconostoc
0.0001976	1	1	1	1	7.898e-06	2698683	species	                    Leuconostoc sp. MTCC 10508
0.0001976	1	1	1	1	3.338e-06	255248	species	                  Leuconostoc garlicum
0.001581	8	0	6	1.33	1.019e-06	2767890	genus	                Paucilactobacillus
0.0009882	5	5	3	1.67	1.546e-06	1296540	species	                  Paucilactobacillus nenjiangensis
0.0005929	3	0	3	1	1.717e-06	293371	species	                  Paucilactobacillus oligofermentans
0.0005929	3	3	3	1	1.717e-06	1423778	strain	                    Paucilactobacillus oligofermentans DSM 15707 = LMG 22743
0.001186	6	1	6	1	2.816e-07	2767879	genus	                Companilactobacillus
0.0005929	3	3	3	1	1.437e-06	392416	species	                  Companilactobacillus crustorum
0.0001976	1	0	1	1	5.152e-07	1612	species	                  Companilactobacillus farciminis
0.0001976	1	1	1	1	5.152e-07	936140	strain	                    Companilactobacillus farciminis KCTC 3681 = DSM 20184
0.0001976	1	1	1	1	4.112e-07	1847728	species	                  Companilactobacillus allii
0.0009882	5	0	5	1	8.251e-07	2767877	genus	                Apilactobacillus
0.0003953	2	2	2	1	6.003e-07	148814	species	                  Apilactobacillus kunkeei
0.0003953	2	0	2	1	1.356e-06	2767900	no rank	                  unclassified Apilactobacillus
0.0003953	2	2	2	1	1.356e-06	2923364	species	                    Apilactobacillus sp. SG5_A10
0.0001976	1	1	1	1	8.121e-07	2419772	species	                  Apilactobacillus bombintestini
0.0009882	5	0	4	1.25	1.451e-07	46255	genus	                Weissella
0.0007906	4	4	3	1.33	4.623e-07	137591	species	                  Weissella cibaria
0.0001976	1	1	1	1	1.376e-05	759620	species	                  Weissella ceti
0.0007906	4	1	3	1.33	4.209e-07	2767888	genus	                Liquorilactobacillus
0.0005929	3	3	2	1.5	8.425e-07	1618	species	                  Liquorilactobacillus mali
0.0007906	4	0	4	1	7.317e-07	2767892	genus	                Secundilactobacillus
0.0003953	2	2	2	1	1.047e-06	176292	species	                  Secundilactobacillus malefermentans
0.0003953	2	2	2	1	5.625e-07	240427	species	                  Secundilactobacillus paracollinoides
0.0007906	4	1	4	1	9.54e-07	2767881	genus	                Fructilactobacillus
0.0003953	2	2	2	1	1.469e-06	1614	species	                  Fructilactobacillus fructivorans
0.0001976	1	1	1	1	7.362e-07	53444	species	                  Fructilactobacillus lindneri
0.0005929	3	0	3	1	4.545e-07	46254	genus	                Oenococcus
0.0005929	3	3	3	1	1.01e-06	1247	species	                  Oenococcus oeni
0.0003953	2	0	2	1	4.571e-07	2767891	genus	                Schleiferilactobacillus
0.0003953	2	2	2	1	4.571e-07	304207	species	                  Schleiferilactobacillus harbinensis
