1279	0.0039172750189307645	1195	genus	Staphylococcus
1637	0.002717507105182932	829	genus	Listeria
1386	0.0020323937336711915	620	genus	Bacillus
45667	3.278054409147083e-06	1	genus	Halobacillus
1569	3.278054409147083e-06	1	genus	Sporosarcina
1350	0.0011276507167465965	344	genus	Enterococcus
1578	0.0011964898593386853	365	genus	Lactobacillus
1253	6.556108818294166e-06	2	genus	Pediococcus
1357	3.278054409147083e-06	1	genus	Lactococcus
1301	3.278054409147083e-06	1	genus	Streptococcus
46255	3.278054409147083e-06	1	genus	Weissella
1243	3.278054409147083e-06	1	genus	Leuconostoc
49082	3.278054409147083e-06	1	genus	Candidatus Arthromitus
1716	3.278054409147083e-06	1	genus	Corynebacterium
33071	3.278054409147083e-06	1	genus	Gloeobacter
590	0.000747396405285535	228	genus	Salmonella
561	0.00149479281057107	456	genus	Escherichia
620	1.6390272045735417e-05	5	genus	Shigella
544	5.900497936464749e-05	18	genus	Citrobacter
547	2.9502489682323746e-05	9	genus	Enterobacter
570	6.228303377379458e-05	19	genus	Klebsiella
413496	1.6390272045735417e-05	5	genus	Cronobacter
53335	9.834163227441249e-06	3	genus	Pantoea
583	6.556108818294166e-06	2	genus	Proteus
286	0.0003900884746885029	119	genus	Pseudomonas
53246	0.00019996131895797206	61	genus	Pseudoalteromonas
40323	9.834163227441249e-06	3	genus	Stenotrophomonas
12916	3.278054409147083e-06	1	genus	Acidovorax
1822464	3.278054409147083e-06	1	genus	Paraburkholderia
1623298	5.900497936464749e-05	18	genus	Phietavirus
1623299	9.834163227441249e-06	3	genus	Phifelvirus
