57493	2.0926426868416023e-06	3	genus	Kocuria
1663	2.0926426868416023e-06	3	genus	Arthrobacter
33882	6.975475622805341e-07	1	genus	Microbacterium
1912216	2.0926426868416023e-06	3	genus	Cutibacterium
1716	3.4877378114026707e-06	5	genus	Corynebacterium
1763	5.580380498244273e-06	8	genus	Mycobacterium
1827	2.0926426868416023e-06	3	genus	Rhodococcus
1883	6.975475622805341e-06	10	genus	Streptomyces
1654	6.975475622805341e-07	1	genus	Actinomyces
40566	2.0926426868416023e-06	3	genus	Actinosynnema
1865	6.975475622805341e-07	1	genus	Actinoplanes
1873	1.3950951245610682e-06	2	genus	Micromonospora
1678	2.0926426868416023e-06	3	genus	Bifidobacterium
45667	2.371661711753816e-05	34	genus	Halobacillus
1386	6.975475622805341e-07	1	genus	Bacillus
1279	0.0009744739445059061	1397	genus	Staphylococcus
1578	6.975475622805341e-07	1	genus	Lactobacillus
1485	1.3950951245610682e-06	2	genus	Clostridium
1298	6.975475622805341e-07	1	genus	Deinococcus
286	0.004099487023522699	5877	genus	Pseudomonas
352	2.7901902491221363e-06	4	genus	Azotobacter
469	1.3950951245610682e-06	2	genus	Acinetobacter
561	0.0002434440992359064	349	genus	Escherichia
620	1.4648498807891216e-05	21	genus	Shigella
544	2.5111712242099226e-05	36	genus	Citrobacter
547	1.1160760996488545e-05	16	genus	Enterobacter
590	4.882832935963739e-06	7	genus	Salmonella
570	1.6043593932452284e-05	23	genus	Klebsiella
413496	1.534604637017175e-05	22	genus	Cronobacter
1330547	6.975475622805341e-07	1	genus	Kosakonia
613	4.185285373683205e-06	6	genus	Serratia
626	6.975475622805341e-07	1	genus	Xenorhabdus
338	6.975475622805341e-07	1	genus	Xanthomonas
642	3.4877378114026707e-06	5	genus	Aeromonas
53246	6.975475622805341e-07	1	genus	Pseudoalteromonas
262	6.975475622805341e-07	1	genus	Francisella
374	0.00011997818071225187	172	genus	Bradyrhizobium
911	6.975475622805341e-07	1	genus	Nitrobacter
85413	6.975475622805341e-07	1	genus	Bosea
68287	6.1384185480687e-05	88	genus	Mesorhizobium
379	8.37057074736641e-06	12	genus	Rhizobium
357	3.4877378114026707e-06	5	genus	Agrobacterium
28105	3.4877378114026707e-06	5	genus	Sinorhizobium
46913	6.975475622805341e-07	1	genus	Devosia
407	3.4877378114026707e-06	5	genus	Methylobacterium
234	2.0926426868416023e-06	3	genus	Brucella
13687	1.3950951245610682e-06	2	genus	Sphingomonas
478070	2.0926426868416023e-06	3	genus	Labrenzia
522	2.0926426868416023e-06	3	genus	Acidiphilium
780	6.975475622805341e-07	1	genus	Rickettsia
32008	2.7901902491221363e-06	4	genus	Burkholderia
106589	8.37057074736641e-06	12	genus	Cupriavidus
80865	1.3950951245610682e-06	2	genus	Delftia
52972	6.975475622805341e-07	1	genus	Polaromonas
517	2.7901902491221363e-06	4	genus	Bordetella
12960	6.975475622805341e-07	1	genus	Azoarcus
161492	6.975475622805341e-07	1	genus	Anaeromyxobacter
89966	6.975475622805341e-07	1	genus	Hymenobacter
2335	6.975475622805341e-07	1	genus	Thermotoga
1910952	2.7901902491221363e-06	4	genus	G4microvirus
