45667	0.00022892391040315636	311	genus	Halobacillus
1386	1.6193974369355113e-05	22	genus	Bacillus
1329200	4.416538464369576e-06	6	genus	Fictibacillus
150247	2.944358976246384e-06	4	genus	Anoxybacillus
84406	1.472179488123192e-06	2	genus	Virgibacillus
129337	7.36089744061596e-07	1	genus	Geobacillus
1279	0.009504390775323328	12912	genus	Staphylococcus
69965	1.472179488123192e-06	2	genus	Macrococcus
44249	7.36089744061596e-07	1	genus	Paenibacillus
1350	5.152628208431172e-06	7	genus	Enterococcus
1301	1.472179488123192e-06	2	genus	Streptococcus
1578	7.36089744061596e-07	1	genus	Lactobacillus
29465	2.944358976246384e-06	4	genus	Veillonella
970	7.36089744061596e-07	1	genus	Selenomonas
1485	1.472179488123192e-06	2	genus	Clostridium
572511	2.208269232184788e-06	3	genus	Blautia
1663	6.624807696554364e-06	9	genus	Arthrobacter
32207	1.3985705137170324e-05	19	genus	Rothia
43668	4.416538464369576e-06	6	genus	Brachybacterium
33882	1.693006411341671e-05	23	genus	Microbacterium
2034	7.36089744061596e-07	1	genus	Curtobacterium
69578	1.472179488123192e-06	2	genus	Cryobacterium
157920	3.68044872030798e-06	5	genus	Cellulosimicrobium
254250	4.416538464369576e-06	6	genus	Isoptericola
1716	2.061051283372469e-05	28	genus	Corynebacterium
1763	8.096987184677557e-06	11	genus	Mycobacterium
1827	2.944358976246384e-06	4	genus	Rhodococcus
2053	7.36089744061596e-07	1	genus	Gordonia
1883	1.472179488123192e-06	2	genus	Streptomyces
2063	2.208269232184788e-06	3	genus	Kitasatospora
1654	7.36089744061596e-07	1	genus	Actinomyces
1847	1.472179488123192e-06	2	genus	Pseudonocardia
1678	7.36089744061596e-07	1	genus	Bifidobacterium
2039639	7.36089744061596e-07	1	genus	Candidatus Nanopelagicus
622681	7.36089744061596e-07	1	genus	Candidatus Planktophila
2013	7.36089744061596e-07	1	genus	Nocardiopsis
42255	5.888717952492768e-06	8	genus	Rubrobacter
1218	7.36089744061596e-07	1	genus	Prochlorococcus
33071	7.36089744061596e-07	1	genus	Gloeobacter
2093	2.208269232184788e-06	3	genus	Mycoplasma
2132	7.36089744061596e-07	1	genus	Spiroplasma
2147	7.36089744061596e-07	1	genus	Acholeplasma
561	0.002397444296408618	3257	genus	Escherichia
620	8.244205133489876e-05	112	genus	Shigella
