32207	0.00016123481551300953	610	genus	Rothia
1663	1.3215968484672913e-06	5	genus	Arthrobacter
57493	5.286387393869165e-07	2	genus	Kocuria
33882	5.286387393869165e-07	2	genus	Microbacterium
529883	2.6431936969345826e-07	1	genus	Rhodoluna
1707	2.6431936969345826e-07	1	genus	Cellulomonas
1716	7.136622981723373e-06	27	genus	Corynebacterium
1763	5.286387393869165e-07	2	genus	Mycobacterium
1827	7.929581090803748e-07	3	genus	Rhodococcus
1817	2.6431936969345826e-07	1	genus	Nocardia
1654	7.929581090803748e-07	3	genus	Actinomyces
1678	2.6431936969345826e-07	1	genus	Bifidobacterium
1883	5.286387393869165e-07	2	genus	Streptomyces
2013	2.6431936969345826e-07	1	genus	Nocardiopsis
40566	2.6431936969345826e-07	1	genus	Actinosynnema
168694	2.6431936969345826e-07	1	genus	Salinispora
1854	7.929581090803748e-07	3	genus	Frankia
2039639	2.6431936969345826e-07	1	genus	Candidatus Nanopelagicus
1301	0.007394863005913881	27977	genus	Streptococcus
1357	5.286387393869165e-07	2	genus	Lactococcus
1578	2.6431936969345826e-06	10	genus	Lactobacillus
1350	1.057277478773833e-06	4	genus	Enterococcus
2747	5.286387393869165e-07	2	genus	Carnobacterium
1243	5.286387393869165e-07	2	genus	Leuconostoc
1375	5.286387393869165e-07	2	genus	Aerococcus
1386	2.907513066628041e-06	11	genus	Bacillus
129337	5.286387393869165e-07	2	genus	Geobacillus
45667	2.6431936969345826e-07	1	genus	Halobacillus
1279	1.8502355878542079e-06	7	genus	Staphylococcus
69965	2.6431936969345826e-07	1	genus	Macrococcus
44249	1.057277478773833e-06	4	genus	Paenibacillus
1372	2.6431936969345826e-07	1	genus	Planococcus
1637	2.6431936969345826e-07	1	genus	Listeria
29465	0.00035365931664984717	1338	genus	Veillonella
970	2.6431936969345826e-07	1	genus	Selenomonas
365348	5.286387393869165e-07	2	genus	Pelosinus
904	2.6431936969345826e-07	1	genus	Acidaminococcus
1485	3.4361518060149574e-06	13	genus	Clostridium
49082	2.6431936969345826e-07	1	genus	Candidatus Arthromitus
1506553	2.6431936969345826e-07	1	genus	Lachnoclostridium
1562	5.286387393869165e-07	2	genus	Desulfotomaculum
1754	1.5859162181607496e-06	6	genus	Thermoanaerobacter
28895	5.286387393869165e-07	2	genus	Thermoanaerobacterium
165779	2.6431936969345826e-07	1	genus	Anaerococcus
2093	1.533052344222058e-05	58	genus	Mycoplasma
2129	2.6431936969345826e-07	1	genus	Ureaplasma
2147	2.6431936969345826e-07	1	genus	Acholeplasma
2132	1.057277478773833e-06	4	genus	Spiroplasma
33071	2.6431936969345826e-07	1	genus	Gloeobacter
270	2.6431936969345826e-07	1	genus	Thermus
1107	5.286387393869165e-07	2	genus	Chloroflexus
61434	2.6431936969345826e-07	1	genus	Dehalococcoides
838	0.0014770166378470448	5588	genus	Prevotella
836	4.229109915095332e-06	16	genus	Porphyromonas
816	2.6431936969345826e-06	10	genus	Bacteroides
375288	5.286387393869165e-07	2	genus	Parabacteroides
1016	2.6431936969345826e-07	1	genus	Capnocytophaga
308865	5.286387393869165e-07	2	genus	Elizabethkingia
76831	2.6431936969345826e-07	1	genus	Myroides
286104	2.6431936969345826e-07	1	genus	Winogradskyella
34098	2.6431936969345826e-07	1	genus	Blattabacterium
107	2.6431936969345826e-07	1	genus	Spirosoma
173479	2.6431936969345826e-07	1	genus	Gemmatimonas
848	0.0007022965652755186	2657	genus	Fusobacterium
32067	2.6431936969345826e-07	1	genus	Leptotrichia
34037	2.6431936969345826e-07	1	genus	Rahnella
84565	2.6431936969345826e-07	1	genus	Sodalis
583	7.929581090803748e-07	3	genus	Proteus
286	2.6431936969345826e-07	1	genus	Pseudomonas
262	2.6431936969345826e-07	1	genus	Francisella
34067	2.6431936969345826e-07	1	genus	Cycloclasticus
68	2.6431936969345826e-07	1	genus	Lysobacter
234	5.286387393869165e-07	2	genus	Brucella
374	2.6431936969345826e-07	1	genus	Bradyrhizobium
953	7.929581090803748e-07	3	genus	Wolbachia
194	1.057277478773833e-06	4	genus	Campylobacter
57665	5.286387393869165e-07	2	genus	Sulfurospirillum
80865	2.6431936969345826e-07	1	genus	Delftia
482	2.6431936969345826e-07	1	genus	Neisseria
157	5.286387393869165e-07	2	genus	Treponema
171	2.6431936969345826e-07	1	genus	Leptospira
29521	2.6431936969345826e-07	1	genus	Brachyspira
239934	2.6431936969345826e-07	1	genus	Akkermansia
2335	2.6431936969345826e-07	1	genus	Thermotoga
168657	2.6431936969345826e-07	1	genus	Hydrogenobaculum
179	5.286387393869165e-07	2	genus	Leptospirillum
392733	2.6431936969345826e-07	1	genus	Terriglobus
13	2.6431936969345826e-07	1	genus	Dictyoglomus
