1578	0.009443589600491114	4738	genus	Lactobacillus
1253	9.96579738338024e-06	5	genus	Pediococcus
1357	0.00010962377121718264	55	genus	Lactococcus
1301	1.9931594766760477e-06	1	genus	Streptococcus
1386	0.0009487439108977988	476	genus	Bacillus
129337	3.986318953352095e-06	2	genus	Geobacillus
55080	7.374690063701377e-05	37	genus	Brevibacillus
44249	1.3952116336732334e-05	7	genus	Paenibacillus
1279	1.9931594766760477e-06	1	genus	Staphylococcus
33986	1.9931594766760477e-06	1	genus	Exiguobacterium
1754	1.9931594766760477e-06	1	genus	Thermoanaerobacter
1663	1.9931594766760477e-06	1	genus	Arthrobacter
1854	1.9931594766760477e-06	1	genus	Frankia
1873	1.9931594766760477e-06	1	genus	Micromonospora
1129	1.9931594766760477e-06	1	genus	Synechococcus
32	0.0017141171499414011	860	genus	Myxococcus
22	0.0004046113737652377	203	genus	Shewanella
629	1.9931594766760477e-06	1	genus	Yersinia
286	9.96579738338024e-06	5	genus	Pseudomonas
48073	1.9931594766760477e-06	1	genus	Microbulbifer
642	1.9931594766760477e-06	1	genus	Aeromonas
407	5.9794784300281435e-05	30	genus	Methylobacterium
13687	3.986318953352095e-06	2	genus	Sphingomonas
165695	3.986318953352095e-06	2	genus	Sphingobium
165697	1.9931594766760477e-06	1	genus	Sphingopyxis
517	1.9931594766760477e-06	1	genus	Bordetella
106589	1.9931594766760477e-06	1	genus	Cupriavidus
482	1.9931594766760477e-06	1	genus	Neisseria
2239	2.9897392150140718e-05	15	genus	Halobacterium
11051	0.0012218067592024173	613	genus	Flavivirus
