1298	3.1521552678379e-05	43	genus	Deinococcus
1279	0.002028375261885458	2767	genus	Staphylococcus
1637	0.00018986237543488748	259	genus	Listeria
1386	0.00023897735286398963	326	genus	Bacillus
1301	0.0006986055744766323	953	genus	Streptococcus
1350	6.597534281521186e-06	9	genus	Enterococcus
1578	7.330593646134651e-07	1	genus	Lactobacillus
1485	5.131415552294256e-05	70	genus	Clostridium
1912216	3.5186849501446324e-05	48	genus	Cutibacterium
72763	5.864474916907721e-06	8	genus	Tessaracoccus
1654	8.943324248284275e-05	122	genus	Actinomyces
1663	3.9585205689127116e-05	54	genus	Arthrobacter
57493	1.4661187292269302e-06	2	genus	Kocuria
33882	1.5394246656882766e-05	21	genus	Microbacterium
157920	2.4924018396857816e-05	34	genus	Cellulosimicrobium
1707	2.1991780938403953e-06	3	genus	Cellulomonas
43668	1.2462009198428908e-05	17	genus	Brachybacterium
1716	2.1258721573790487e-05	29	genus	Corynebacterium
1763	2.1991780938403954e-05	30	genus	Mycobacterium
1827	1.3928127927655837e-05	19	genus	Rhodococcus
1883	8.063653010748116e-05	110	genus	Streptomyces
1678	2.4924018396857816e-05	34	genus	Bifidobacterium
1813	8.063653010748116e-06	11	genus	Amycolatopsis
65496	4.3983561876807905e-06	6	genus	Actinoalloteichus
469	0.0006238335192860588	851	genus	Acinetobacter
286	1.3195068563042372e-05	18	genus	Pseudomonas
561	0.0001407473980057853	192	genus	Escherichia
620	7.330593646134651e-06	10	genus	Shigella
544	1.4661187292269302e-05	20	genus	Citrobacter
590	2.9322374584538604e-06	4	genus	Salmonella
547	2.9322374584538604e-06	4	genus	Enterobacter
570	1.3928127927655837e-05	19	genus	Klebsiella
413496	2.9322374584538604e-06	4	genus	Cronobacter
1330547	7.330593646134651e-07	1	genus	Kosakonia
613	4.3983561876807905e-06	6	genus	Serratia
629	7.330593646134651e-07	1	genus	Yersinia
583	7.330593646134651e-07	1	genus	Proteus
482	0.0005475953453662585	747	genus	Neisseria
93217	7.330593646134651e-07	1	genus	Pandoraea
12916	2.9322374584538604e-06	4	genus	Acidovorax
209	1.2462009198428908e-05	17	genus	Helicobacter
32	2.9322374584538604e-06	4	genus	Myxococcus
28231	2.1991780938403953e-06	3	genus	Geobacter
1060	2.1991780938403954e-05	30	genus	Rhodobacter
357	4.3983561876807905e-06	6	genus	Agrobacterium
68287	7.330593646134651e-07	1	genus	Mesorhizobium
13687	2.9322374584538604e-06	4	genus	Sphingomonas
816	0.0018539071331074534	2529	genus	Bacteroides
2172	7.330593646134651e-07	1	genus	Methanobrevibacter
11051	0.0003474701388267825	474	genus	Flavivirus
1623298	1.4661187292269302e-06	2	genus	Phietavirus
