2767886	0.00043826359961831224	220	genus	Levilactobacillus
2759736	0.04373472302736558	21954	genus	Lacticaseibacillus
1253	1.9921072709923285e-05	10	genus	Pediococcus
2767842	1.3944750896946299e-05	7	genus	Lactiplantibacillus
2767885	9.960536354961643e-06	5	genus	Latilactobacillus
2742598	3.984214541984657e-06	2	genus	Limosilactobacillus
2767893	7.968429083969314e-06	4	genus	Lentilactobacillus
1243	3.984214541984657e-06	2	genus	Leuconostoc
2767888	1.9921072709923286e-06	1	genus	Liquorilactobacillus
1357	0.003683406344064815	1849	genus	Lactococcus
1301	5.976321812976985e-06	3	genus	Streptococcus
1350	5.976321812976985e-06	3	genus	Enterococcus
1386	0.0026056763104579657	1308	genus	Bacillus
129337	3.984214541984657e-06	2	genus	Geobacillus
55080	8.167639811068546e-05	41	genus	Brevibacillus
44249	7.968429083969314e-06	4	genus	Paenibacillus
33986	1.9921072709923286e-06	1	genus	Exiguobacterium
216851	1.9921072709923286e-06	1	genus	Faecalibacterium
1730	1.9921072709923286e-06	1	genus	Eubacterium
73918	1.9921072709923286e-06	1	genus	Thermaerobacter
1754	1.9921072709923286e-06	1	genus	Thermoanaerobacter
1873	1.9921072709923286e-06	1	genus	Micromonospora
1854	1.9921072709923286e-06	1	genus	Frankia
32	0.0005119715686450284	257	genus	Myxococcus
83461	1.9921072709923286e-06	1	genus	Corallococcus
2910984	1.9921072709923286e-06	1	genus	Solidesulfovibrio
22	0.005611766182385389	2817	genus	Shewanella
561	1.9921072709923286e-06	1	genus	Escherichia
544	1.9921072709923286e-06	1	genus	Citrobacter
286	5.976321812976985e-06	3	genus	Pseudomonas
662	1.9921072709923286e-06	1	genus	Vibrio
642	1.9921072709923286e-06	1	genus	Aeromonas
2282523	2.1913179980915613e-05	11	genus	Methylorubrum
407	4.3826359961831227e-05	22	genus	Methylobacterium
68287	1.9921072709923286e-06	1	genus	Mesorhizobium
13687	1.3944750896946299e-05	7	genus	Sphingomonas
165697	1.9921072709923286e-06	1	genus	Sphingopyxis
60136	1.9921072709923286e-06	1	genus	Sulfitobacter
517	1.9921072709923286e-06	1	genus	Bordetella
106589	1.9921072709923286e-06	1	genus	Cupriavidus
2239	0.00987288363503798	4956	genus	Halobacterium
203135	1.9921072709923286e-06	1	genus	Halomicrobium
