1269	0.42044490757833497	609252	genus	Micrococcus
1663	5.520801344315127e-06	8	genus	Arthrobacter
57493	7.5911018484333e-06	11	genus	Kocuria
1742993	3.4505008401969546e-06	5	genus	Pseudarthrobacter
1742989	6.901001680393909e-07	1	genus	Glutamicibacter
1742992	2.7604006721575636e-06	4	genus	Paenarthrobacter
33882	4.140601008236345e-06	6	genus	Microbacterium
55968	6.901001680393909e-07	1	genus	Leucobacter
2034	6.901001680393909e-07	1	genus	Curtobacterium
1573	2.7604006721575636e-06	4	genus	Clavibacter
33877	6.901001680393909e-07	1	genus	Agromyces
110932	6.901001680393909e-07	1	genus	Leifsonia
69578	2.0703005041181726e-06	3	genus	Cryobacterium
1331730	1.3802003360787818e-06	2	genus	Chryseoglobus
43668	6.901001680393909e-07	1	genus	Brachybacterium
36739	6.901001680393909e-07	1	genus	Dermabacter
265976	1.3802003360787818e-06	2	genus	Serinicoccus
1696	4.140601008236345e-06	6	genus	Brevibacterium
157920	2.0703005041181726e-06	3	genus	Cellulosimicrobium
53457	1.3802003360787818e-06	2	genus	Janibacter
1716	5.520801344315127e-06	8	genus	Corynebacterium
1763	2.7604006721575636e-06	4	genus	Mycobacterium
1866885	6.901001680393909e-07	1	genus	Mycolicibacterium
1827	2.0703005041181726e-06	3	genus	Rhodococcus
2053	6.901001680393909e-07	1	genus	Gordonia
1912215	7.5911018484333e-06	11	genus	Acidipropionibacterium
72763	1.3802003360787818e-06	2	genus	Tessaracoccus
1839	3.4505008401969546e-06	5	genus	Nocardioides
2040	6.901001680393909e-07	1	genus	Aeromicrobium
1873	6.901001680393909e-07	1	genus	Micromonospora
390988	2.0703005041181726e-06	3	genus	Actinocatenispora
1883	2.967430722569381e-05	43	genus	Streptomyces
1654	4.140601008236345e-06	6	genus	Actinomyces
1522056	6.901001680393909e-07	1	genus	Flaviflexus
1813	2.0703005041181726e-06	3	genus	Amycolatopsis
1835	6.901001680393909e-07	1	genus	Saccharopolyspora
40566	6.901001680393909e-07	1	genus	Actinosynnema
2013	6.901001680393909e-07	1	genus	Nocardiopsis
1678	2.0703005041181726e-06	3	genus	Bifidobacterium
45667	0.00016286363965729625	236	genus	Halobacillus
1386	6.901001680393909e-07	1	genus	Bacillus
175304	6.901001680393909e-07	1	genus	Lentibacillus
1279	0.002134479819745836	3093	genus	Staphylococcus
44249	6.901001680393909e-07	1	genus	Paenibacillus
1350	4.140601008236345e-06	6	genus	Enterococcus
1485	1.3802003360787818e-06	2	genus	Clostridium
216851	6.901001680393909e-07	1	genus	Faecalibacterium
1298	1.3802003360787818e-06	2	genus	Deinococcus
270	6.901001680393909e-07	1	genus	Thermus
286	0.04975415181513597	72097	genus	Pseudomonas
2742	1.3802003360787818e-06	2	genus	Marinobacter
561	0.0006852694668631152	993	genus	Escherichia
547	1.3802003360787818e-05	20	genus	Enterobacter
570	4.140601008236345e-06	6	genus	Klebsiella
544	2.7604006721575636e-06	4	genus	Citrobacter
590	1.3802003360787818e-06	2	genus	Salmonella
83654	1.3802003360787818e-06	2	genus	Leclercia
413496	1.3802003360787818e-06	2	genus	Cronobacter
613	2.0703005041181726e-06	3	genus	Serratia
34037	6.901001680393909e-07	1	genus	Rahnella
586	6.901001680393909e-07	1	genus	Providencia
626	6.901001680393909e-07	1	genus	Xenorhabdus
635	6.901001680393909e-07	1	genus	Edwardsiella
469	1.3802003360787818e-05	20	genus	Acinetobacter
40323	6.901001680393909e-07	1	genus	Stenotrophomonas
1227	6.901001680393909e-07	1	genus	Nitrosococcus
642	1.3802003360787818e-06	2	genus	Aeromonas
662	1.3802003360787818e-06	2	genus	Vibrio
53246	6.901001680393909e-07	1	genus	Pseudoalteromonas
1030	6.901001680393909e-07	1	genus	Thiothrix
374	0.001385721137423097	2008	genus	Bradyrhizobium
1395974	2.7604006721575636e-06	4	genus	Tardiphaga
68287	6.07288147874664e-05	88	genus	Mesorhizobium
379	1.3802003360787818e-06	2	genus	Rhizobium
357	6.901001680393909e-07	1	genus	Agrobacterium
106591	6.901001680393909e-07	1	genus	Ensifer
28105	6.901001680393909e-07	1	genus	Sinorhizobium
407	2.0703005041181726e-06	3	genus	Methylobacterium
2282523	6.901001680393909e-07	1	genus	Methylorubrum
13687	6.901001680393909e-07	1	genus	Sphingomonas
150203	6.901001680393909e-07	1	genus	Blastomonas
265	6.901001680393909e-07	1	genus	Paracoccus
74030	6.901001680393909e-07	1	genus	Roseovarius
191	6.901001680393909e-07	1	genus	Azospirillum
204447	1.3802003360787818e-06	2	genus	Skermanella
75	6.901001680393909e-07	1	genus	Caulobacter
238749	2.0703005041181726e-06	3	genus	Diaphorobacter
283	6.901001680393909e-07	1	genus	Comamonas
80865	6.901001680393909e-07	1	genus	Delftia
1822464	6.901001680393909e-07	1	genus	Paraburkholderia
222	1.3802003360787818e-06	2	genus	Achromobacter
407217	6.901001680393909e-07	1	genus	Aquitalea
2910984	6.901001680393909e-07	1	genus	Solidesulfovibrio
501783	2.0703005041181726e-06	3	genus	Cloacibacterium
89966	6.901001680393909e-07	1	genus	Hymenobacter
838	6.901001680393909e-07	1	genus	Prevotella
